,SERIAL_NUMBER,PROCESS_DT,DLVR_RQESTER_ID,DLVR_REQUST_STTUS_VALUE,DLVR_RCEPT_CMPNY_ID,DLVR_STORE_ID,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_CODE,DLVR_STORE_SIDO,DLVR_STORE_SIGUNGU,DLVR_STORE_DONG,DLVR_STORE_RI,DLVR_STORE_ADSTRD_CODE,DLVR_STORE_RDNMADR_CODE,DLVR_DSTN_LEGALDONG_CODE,DLVR_DSTN_SIDO,DLVR_DSTN_SIGUNGU,DLVR_DSTN_DONG,DLVR_DSTN_RI,DLVR_DSTN_ADSTRD_CODE,DLVR_DSTN_RDNMADR_CODE,DLVR_MAN_ID,DLVR_AMOUNT,CALL_RLAY_FEE_AMOUNT,GOODS_AMOUNT,SETLE_KND_VALUE,SETLE_CARD_CN,DLVR_RCEPT_TIME,DLVR_CARALC_TIME,DLVR_COMPT_TIME,DLVR_CANCL_TIME
1914955,6837270,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163386.0,D0006835,3000,300,12700,2,,2020-03-07 17:25:21,2020-03-07 17:25:55,2020-03-07 17:41:57,
1915287,6837670,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163267.0,D0006835,3500,300,21900,2,,2020-03-07 17:22:09,2020-03-07 17:25:53,2020-03-07 17:41:59,
1916220,6838766,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163269.0,D0006835,3500,300,20500,1,승인:롯데카드사,2020-03-07 18:01:33,2020-03-07 18:12:38,2020-03-07 18:26:08,
1916518,6839120,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163225.0,D0006835,3500,300,14000,2,,2020-03-07 18:03:32,2020-03-07 18:03:57,2020-03-07 18:12:33,
1917242,6839966,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165051000.0,116504163648.0,D0006835,4000,300,11500,2,,2020-03-07 17:56:58,2020-03-07 17:57:41,2020-03-07 18:12:35,
1920131,6843381,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163229.0,D0006835,3500,300,26600,2,,2020-03-07 18:39:47,2020-03-07 18:41:48,2020-03-07 18:54:07,
1921004,6844434,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163357.0,D0006835,4000,300,11000,2,,2020-03-07 18:41:07,2020-03-07 18:41:49,2020-03-07 18:54:06,
1922098,6845728,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163191.0,D0006835,3000,300,18100,2,,2020-03-07 18:51:14,2020-03-07 18:51:40,2020-03-07 19:14:52,
1923222,6847075,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165059000.0,116503121011.0,D0006835,4000,300,19600,2,,2020-03-07 18:55:45,2020-03-07 18:57:47,2020-03-07 19:14:51,
1926100,6850468,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116503121008.0,D0006835,3000,300,11100,2,,2020-03-07 19:38:26,2020-03-07 19:44:47,2020-03-07 19:48:13,
1928645,6853472,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163397.0,D0006835,3000,300,19100,2,,2020-03-07 20:21:00,2020-03-07 20:21:58,2020-03-07 20:34:22,
1929205,6854128,2020-03-07,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165051000.0,116504163648.0,D0006835,4000,300,18400,2,,2020-03-07 20:10:21,2020-03-07 20:11:01,2020-03-07 20:22:02,
1938554,6864974,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163609.0,D0006835,3000,300,11100,2,,2020-03-08 09:49:12,2020-03-08 10:00:16,2020-03-08 10:22:07,
1938958,6865441,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163191.0,D0006835,3000,300,27900,2,,2020-03-08 08:40:49,2020-03-08 08:41:45,2020-03-08 09:13:23,
1939093,6865590,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1159010700.0,서울특별시,동작구,사당동,,1159062000.0,115904157108.0,D0006835,4000,300,11900,2,,2020-03-08 08:39:03,2020-03-08 08:41:44,2020-03-08 09:13:24,
1939194,6865714,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163188.0,D0006835,3500,300,14300,2,,2020-03-08 09:47:16,2020-03-08 09:48:09,2020-03-08 10:00:12,
1939231,6865762,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165061000.0,116503121011.0,D0006835,3000,300,11000,2,,2020-03-08 10:10:14,2020-03-08 10:10:38,2020-03-08 10:22:06,
1939381,6865929,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165059000.0,116504163277.0,D0006835,4000,300,13700,2,,2020-03-08 09:22:40,2020-03-08 09:23:05,2020-03-08 09:43:39,
1939427,6865977,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116502121003.0,D0006835,3500,300,19100,2,,2020-03-08 09:31:07,2020-03-08 09:43:41,2020-03-08 10:00:13,
1939532,6866097,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,24200,2,,2020-03-08 10:29:31,2020-03-08 10:29:48,2020-03-08 10:48:54,
1939593,6866169,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163257.0,D0006835,3000,300,17500,2,,2020-03-08 09:31:36,2020-03-08 09:32:10,2020-03-08 09:43:37,
1939751,6866350,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165053000.0,116503121008.0,D0006835,3000,300,19900,2,,2020-03-08 10:27:21,2020-03-08 10:28:03,2020-03-08 10:48:55,
1940402,6867097,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163391.0,D0006835,3000,300,13700,2,,2020-03-08 11:35:48,2020-03-08 11:38:22,2020-03-08 11:55:34,
1941356,6868230,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163329.0,D0006835,3500,300,11000,2,,2020-03-08 11:58:32,2020-03-08 11:58:53,2020-03-08 12:15:44,
1942015,6869013,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116503121011.0,D0006835,3000,300,37000,2,,2020-03-08 12:21:15,2020-03-08 12:23:02,2020-03-08 12:39:14,
1942558,6869652,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163135.0,D0006835,4000,300,31400,2,,2020-03-08 12:15:31,2020-03-08 12:23:00,2020-03-08 12:39:17,
1942692,6869812,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163263.0,D0006835,3000,300,33700,2,,2020-03-08 12:37:52,2020-03-08 12:42:23,2020-03-08 12:54:32,
1943153,6870357,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,25000,2,,2020-03-08 12:06:27,2020-03-08 12:06:56,2020-03-08 12:15:42,
1943667,6870964,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163632.0,D0006835,3000,300,13300,2,,2020-03-08 13:06:32,2020-03-08 13:07:58,2020-03-08 13:23:20,
1943669,6870967,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163641.0,D0006835,3500,300,11300,2,,2020-03-08 13:08:47,2020-03-08 13:14:13,2020-03-08 13:23:17,
1944262,6871668,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163065.0,D0006835,3000,300,12400,2,,2020-03-08 13:01:56,2020-03-08 13:07:56,2020-03-08 13:23:22,
1944480,6871918,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163401.0,D0006835,3000,300,14300,2,,2020-03-08 13:08:33,2020-03-08 13:26:22,2020-03-08 13:41:31,
1944729,6872195,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163329.0,D0006835,4000,300,11200,2,,2020-03-08 12:52:42,2020-03-08 12:53:22,2020-03-08 13:07:41,
1945064,6872574,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163395.0,D0006835,3000,300,11700,2,,2020-03-08 13:21:52,2020-03-08 13:26:24,2020-03-08 13:41:29,
1945694,6873321,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163252.0,D0006835,3000,300,11500,2,,2020-03-08 13:55:38,2020-03-08 13:55:56,2020-03-08 14:16:41,
1945971,6873653,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163255.0,D0006835,3000,300,16800,2,,2020-03-08 13:41:19,2020-03-08 13:41:55,2020-03-08 13:57:32,
1946608,6874396,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163393.0,D0006835,3000,300,30700,2,,2020-03-08 14:02:43,2020-03-08 14:03:10,2020-03-08 14:16:39,
1946702,6874505,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163193.0,D0006835,3000,300,11400,2,,2020-03-08 14:14:35,2020-03-08 14:17:20,2020-03-08 14:35:06,
1946772,6874586,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116503121008.0,D0006835,3000,300,22900,2,,2020-03-08 13:30:33,2020-03-08 13:31:18,2020-03-08 13:41:28,
1946818,6874636,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163386.0,D0006835,3000,300,16000,2,,2020-03-08 14:05:28,2020-03-08 14:05:50,2020-03-08 14:16:38,
1946878,6874705,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163257.0,D0006835,3000,300,17600,2,,2020-03-08 13:46:27,2020-03-08 13:47:06,2020-03-08 13:57:30,
1947465,6875392,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163265.0,D0006835,3000,300,22700,2,,2020-03-08 15:04:46,2020-03-08 15:13:24,2020-03-08 15:34:32,
1947713,6875674,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165051000.0,116504163319.0,D0006835,4000,300,19300,2,,2020-03-08 14:22:29,2020-03-08 14:22:57,2020-03-08 14:35:05,
1948125,6876158,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163404.0,D0006835,3500,300,11100,2,,2020-03-08 14:41:05,2020-03-08 14:42:38,2020-03-08 14:57:08,
1948158,6876198,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163248.0,D0006835,3500,300,18500,2,,2020-03-08 14:58:56,2020-03-08 15:02:08,2020-03-08 15:12:44,
1948237,6876289,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165061000.0,116504163547.0,D0006835,4000,300,17900,2,,2020-03-08 14:59:43,2020-03-08 15:02:10,2020-03-08 15:12:43,
1948661,6876785,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163633.0,D0006835,3000,300,29000,2,,2020-03-08 14:31:01,2020-03-08 14:35:09,2020-03-08 14:57:10,
1951540,6880161,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163626.0,D0006835,3000,300,14700,2,,2020-03-08 16:43:53,2020-03-08 16:44:11,2020-03-08 16:56:35,
1952162,6880883,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062000.0,116504163281.0,D0006835,3000,300,18000,2,,2020-03-08 16:17:45,2020-03-08 16:26:18,2020-03-08 16:43:29,
1952501,6881282,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163396.0,D0006835,3000,300,15500,2,,2020-03-08 16:37:52,2020-03-08 16:38:22,2020-03-08 16:43:28,
1954231,6883327,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163647.0,D0006835,4000,300,44800,2,,2020-03-08 17:16:39,2020-03-08 17:24:46,2020-03-08 17:40:27,
1957143,6886726,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116503121008.0,D0006835,3000,300,11900,2,,2020-03-08 18:00:17,2020-03-08 18:00:50,2020-03-08 18:11:15,
1958081,6887818,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163252.0,D0006835,3000,300,11600,2,,2020-03-08 18:31:29,2020-03-08 18:32:19,2020-03-08 18:40:17,
1960788,6891012,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163385.0,D0006835,3500,300,15200,2,,2020-03-08 18:47:33,2020-03-08 18:48:19,2020-03-08 18:56:21,
1960837,6891072,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163724.0,D0006835,4000,300,11800,2,,2020-03-08 18:54:33,2020-03-08 18:56:18,2020-03-08 19:07:29,
1961901,6892338,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163390.0,D0006835,3000,300,19800,2,,2020-03-08 19:10:12,2020-03-08 19:12:13,2020-03-08 19:21:48,
1964226,6895051,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163253.0,D0006835,3000,300,12200,2,,2020-03-08 19:37:34,2020-03-08 19:38:17,2020-03-08 19:46:52,
1964812,6895731,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165060000.0,116504163630.0,D0006835,3000,300,11000,2,,2020-03-08 19:20:32,2020-03-08 19:21:26,2020-03-08 19:28:17,
1965422,6896419,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163397.0,D0006835,3000,300,14400,1,승인:비씨카드사,2020-03-08 19:51:28,2020-03-08 19:51:56,2020-03-08 20:03:26,
1967834,6899224,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010800.0,서울특별시,서초구,서초동,,1165053000.0,116504163224.0,D0006835,3000,300,11700,2,,2020-03-08 20:12:30,2020-03-08 20:22:40,2020-03-08 20:34:14,
1968513,6900003,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010100.0,서울특별시,서초구,방배동,,1165062100.0,116504163267.0,D0006835,3500,300,11700,2,,2020-03-08 20:09:19,2020-03-08 20:09:45,2020-03-08 20:21:55,
1968986,6900548,2020-03-08,C000332,1,C000295,S0019822,패스트푸드,1165010100,서울특별시,서초구,방배동,,1165060000,116503121010.0,1165010700.0,서울특별시,서초구,반포동,,1165058100.0,116504163130.0,D0006552,3500,300,12600,2,,2020-03-08 21:13:07,2020-03-08 22:04:28,2020-03-08 22:11:37,
