,기준월,대분류,중분류,나이,성별,시도명,시군구명,성장지수
54103,201908,화장품,뷰티소품,30,all,서울,금천구,74.26513185081558
54106,201908,화장품,뷰티소품,30,all,서울,영등포구,63.64324096715331
54111,201908,화장품,화장품,30,F,서울,영등포구,66.88504276245389
54115,201908,화장품,화장품,30,M,서울,강서구,98.99331982604828
54116,201908,화장품,화장품,30,M,서울,구로구,79.20852687515541
54117,201908,화장품,화장품,30,M,서울,동작구,55.550269135910426
54120,201908,화장품,화장품,30,M,서울,양천구,232.75958943096896
54121,201908,화장품,화장품,30,M,서울,영등포구,63.81129004398815
54126,201908,화장품,화장품,30,all,서울,동작구,39.75367445421517
54135,201908,건강/의료용품,건강관리용품,30,M,서울,관악구,77.55452197750094
54137,201908,건강/의료용품,건강관리용품,30,M,서울,금천구,231.1536177033654
54144,201908,건강/의료용품,건강관리용품,30,all,서울,강서구,78.33124039848795
54145,201908,건강/의료용품,건강관리용품,30,all,서울,금천구,189.19098213518163
54154,201908,식품,가공식품,30,F,서울,강서구,109.92342619655442
54158,201908,식품,가공식품,30,F,서울,양천구,93.77391490648728
54159,201908,식품,가공식품,30,F,서울,영등포구,102.93738091055887
54165,201908,식품,가공식품,30,M,서울,양천구,101.89666895749329
54167,201908,식품,가공식품,30,all,서울,관악구,101.60892604301844
54169,201908,식품,기호식품,30,F,서울,관악구,87.3715417236969
54173,201908,식품,기호식품,30,F,서울,동작구,56.56961361515728
54175,201908,식품,기호식품,30,F,서울,양천구,109.3266555223912
54179,201908,식품,기호식품,30,M,서울,동작구,64.73768096110685
54185,201908,식품,기호식품,30,all,서울,관악구,89.70566501121479
54188,201908,식품,기호식품,30,all,서울,동작구,59.872826457484855
54195,201908,식품,담배,30,F,서울,동작구,228.88745803247025
54206,201908,식품,담배,30,all,서울,관악구,175.65055591429768
54208,201908,식품,담배,30,all,서울,영등포구,175.64839260754775
54212,201908,식품,빙과류,30,F,서울,관악구,96.97517196210623
54216,201908,식품,빙과류,30,M,서울,강서구,162.5460709478223
54220,201908,식품,빙과류,30,M,서울,양천구,163.2609494080986
54221,201908,식품,빙과류,30,M,서울,영등포구,138.16171925224006
54230,201908,식품,빙과류,30,all,서울,영등포구,144.76579597764442
54234,201908,식품,빵류,30,F,서울,동작구,73.08249808820936
54239,201908,식품,빵류,30,M,서울,강서구,84.05532004260348
54241,201908,식품,빵류,30,M,서울,구로구,94.81340302145044
54242,201908,식품,빵류,30,M,서울,동작구,59.362215871322974
54249,201908,식품,빵류,30,all,서울,금천구,147.94368620896117
54257,201908,식품,신선식품,30,F,서울,강서구,90.34425027521705
54258,201908,식품,신선식품,30,F,서울,금천구,153.67875032616462
54261,201908,식품,신선식품,30,M,서울,관악구,141.0415480615742
54263,201908,식품,신선식품,30,M,서울,동작구,0.0
54266,201908,식품,신선식품,30,M,서울,영등포구,105.77451298602652
54270,201908,식품,신선식품,30,all,서울,관악구,109.67302778968175
54276,201908,식품,유제품류,30,F,서울,구로구,101.19686600053822
54277,201908,식품,유제품류,30,F,서울,금천구,172.43608387688113
54278,201908,식품,유제품류,30,F,서울,양천구,89.01865670687441
54279,201908,식품,유제품류,30,F,서울,영등포구,100.74697261226432
54281,201908,식품,유제품류,30,M,서울,강서구,98.96166747083565
54294,201908,식품,음료,30,F,서울,강서구,102.5842964443502
54295,201908,식품,음료,30,F,서울,양천구,94.41304171082253
54298,201908,식품,음료,30,M,서울,금천구,370.2735516551157
54303,201908,식품,음료,30,M,서울,영등포구,220.23026074459355
54309,201908,식품,음료,30,all,서울,금천구,255.92756057302282
54316,201908,식품,제과류,30,M,서울,관악구,54.828028041841705
54318,201908,식품,제과류,30,M,서울,금천구,139.78852233160865
54326,201908,식품,제과류,30,all,서울,관악구,67.00750848552687
54327,201908,식품,제과류,30,all,서울,금천구,152.11688474428283
54329,201908,식품,제과류,30,all,서울,동작구,50.89251754534946
54333,201908,식품,제과류,30,all,서울,양천구,91.82834496725788
54337,201908,식품,주류,30,F,서울,동작구,85.91221641744578
54339,201908,식품,주류,30,F,서울,양천구,89.49741046744086
54344,201908,식품,주류,30,M,서울,양천구,127.66424531372904
54353,201908,일용품,생활용품,30,F,서울,강서구,97.61208309171185
54364,201908,일용품,생활용품,30,all,서울,구로구,104.23920867574124
54370,201908,일용품,애완동물용품,30,F,서울,관악구,95.02891823685509
54376,201908,일용품,애완동물용품,30,M,서울,강서구,93.79800512209921
54382,201908,일용품,애완동물용품,30,M,서울,영등포구,55.69156424171689
54385,201908,일용품,애완동물용품,30,all,서울,구로구,126.02224742970378
54389,201908,일용품,애완동물용품,30,all,서울,영등포구,62.92058951091722
54394,201908,화장품,바디/헤어용품,30,F,서울,관악구,62.818364029776966
54395,201908,화장품,바디/헤어용품,30,F,서울,구로구,93.8619392363471
54398,201908,화장품,바디/헤어용품,30,F,서울,양천구,70.06918238993711
54403,201908,화장품,바디/헤어용품,30,M,서울,금천구,138.41709338449573
54406,201908,화장품,바디/헤어용품,30,M,서울,양천구,126.0716558721126
54408,201908,화장품,바디/헤어용품,30,all,서울,관악구,61.14047808392198
54409,201908,화장품,바디/헤어용품,30,all,서울,금천구,127.43960432288095
54413,201908,화장품,뷰티소품,30,F,서울,관악구,103.92820527224977
54419,201908,화장품,뷰티소품,30,M,서울,강서구,65.30071226141554
54429,201908,화장품,뷰티소품,30,all,서울,양천구,98.69038212598558
54433,201908,화장품,화장품,30,F,서울,금천구,112.52697731896008
54436,201908,화장품,화장품,30,F,서울,양천구,116.0623070550518
54446,201908,화장품,화장품,30,all,서울,강서구,68.69684391772853
54447,201908,화장품,화장품,30,all,서울,관악구,65.74707108020216
54448,201908,화장품,화장품,30,all,서울,구로구,83.11849768624934
54457,201908,건강/의료용품,건강관리용품,30,F,서울,영등포구,127.15005604602648
54459,201908,건강/의료용품,건강관리용품,30,M,서울,강서구,93.208060199556
54461,201908,건강/의료용품,건강관리용품,30,M,서울,양천구,92.84042847757983
54462,201908,건강/의료용품,건강관리용품,30,M,서울,영등포구,104.57757463383656
54469,201908,건강/의료용품,건강관리용품,30,all,서울,양천구,86.42163368951547
54480,201908,식품,가공식품,30,all,서울,강서구,108.8346022466458
54482,201908,식품,가공식품,30,all,서울,구로구,109.15005804041408
54484,201908,식품,가공식품,30,all,서울,양천구,95.8448629452442
54494,201908,식품,기호식품,30,M,서울,금천구,188.64669571143355
54499,201908,식품,기호식품,30,M,서울,영등포구,77.88582145787689
54504,201908,식품,기호식품,30,all,서울,구로구,105.16924745237795
54508,201908,식품,담배,30,F,서울,강서구,149.14254787247748
54509,201908,식품,담배,30,F,서울,구로구,142.99746813403655
54510,201908,식품,담배,30,F,서울,금천구,162.486602357985
54515,201908,식품,담배,30,all,서울,강서구,148.28197939207953
54517,201908,식품,담배,30,all,서울,동작구,180.9028949321816
54519,201908,식품,빙과류,30,F,서울,강서구,133.55741968283763
54524,201908,식품,빙과류,30,F,서울,양천구,133.08412105455247
54528,201908,식품,빙과류,30,M,서울,구로구,112.08576187376929
54529,201908,식품,빙과류,30,M,서울,동작구,93.11765211298456
54533,201908,식품,빙과류,30,all,서울,구로구,125.91714906727208
54539,201908,식품,빵류,30,F,서울,구로구,92.80393428781488
54540,201908,식품,빵류,30,F,서울,금천구,151.0127407825566
54543,201908,식품,빵류,30,F,서울,영등포구,117.58535336964908
54551,201908,식품,빵류,30,all,서울,양천구,76.58379253088052
54562,201908,식품,신선식품,30,M,서울,강서구,96.6559242786546
54566,201908,식품,신선식품,30,M,서울,양천구,68.22563260090811
54570,201908,식품,신선식품,30,all,서울,구로구,102.38439979757835
54571,201908,식품,신선식품,30,all,서울,금천구,153.68632009471028
54575,201908,식품,신선식품,30,all,서울,양천구,83.55354485396032
54576,201908,식품,신선식품,30,all,서울,영등포구,101.7434708891165
54582,201908,식품,유제품류,30,M,서울,금천구,151.8279310081096
54585,201908,식품,유제품류,30,M,서울,양천구,99.76932505853027
54587,201908,식품,유제품류,30,all,서울,관악구,100.36067422104463
54589,201908,식품,유제품류,30,all,서울,동작구,59.654334238970286
54592,201908,식품,유제품류,30,all,서울,영등포구,100.08174225143169
54598,201908,식품,음료,30,F,서울,동작구,77.64584582854603
54602,201908,식품,음료,30,F,서울,영등포구,114.28090868138509
54606,201908,식품,음료,30,M,서울,구로구,116.85214447345925
54611,201908,식품,음료,30,all,서울,양천구,105.89352358293695
54615,201908,식품,제과류,30,F,서울,금천구,158.30988708900318
54618,201908,식품,제과류,30,F,서울,동작구,52.88365849336713
54622,201908,식품,제과류,30,F,서울,양천구,85.35797015137135
54627,201908,식품,제과류,30,M,서울,구로구,102.01017842292543
54631,201908,식품,제과류,30,all,서울,구로구,97.63995642085638
54644,201908,식품,주류,30,M,서울,동작구,69.32904170772943
54650,201908,식품,주류,30,all,서울,금천구,157.9290306267025
54660,201908,일용품,생활용품,30,F,서울,양천구,99.9800025509396
54665,201908,일용품,생활용품,30,M,서울,강서구,105.19358878992384
54667,201908,일용품,생활용품,30,M,서울,금천구,127.22174257250154
54673,201908,일용품,생활용품,30,M,서울,영등포구,82.40685226493788
54677,201908,일용품,생활용품,30,all,서울,금천구,146.3425573644516
54678,201908,일용품,생활용품,30,all,서울,영등포구,94.72024827106607
54684,201908,일용품,애완동물용품,30,M,서울,구로구,129.05140083282754
54685,201908,일용품,애완동물용품,30,M,서울,금천구,182.82463916249947
54694,201908,일용품,애완동물용품,30,all,서울,양천구,107.69213865846292
54697,201908,화장품,바디/헤어용품,30,F,서울,강서구,96.28404174655212
54702,201908,화장품,바디/헤어용품,30,M,서울,관악구,58.45171820892651
54703,201908,화장품,바디/헤어용품,30,M,서울,구로구,102.31161714272012
54708,201908,화장품,바디/헤어용품,30,M,서울,영등포구,228.30190420396275
54714,201908,화장품,바디/헤어용품,30,all,서울,영등포구,134.18344119796842
54716,201908,화장품,뷰티소품,30,F,서울,강서구,47.02876267307378
54721,201908,화장품,뷰티소품,30,M,서울,금천구,46.03801121098544
54727,201908,화장품,뷰티소품,30,all,서울,동작구,168.4614199380254
54735,201908,화장품,화장품,30,F,서울,강서구,64.29183256711232
54736,201908,화장품,화장품,30,F,서울,관악구,64.41293528287021
54737,201908,화장품,화장품,30,F,서울,구로구,84.3087474331124
54740,201908,화장품,화장품,30,M,서울,관악구,68.57253823216601
54741,201908,화장품,화장품,30,M,서울,금천구,98.88052402430094
54746,201908,건강/의료용품,건강관리용품,30,F,서울,관악구,94.53028245020883
54749,201908,건강/의료용품,건강관리용품,30,F,서울,동작구,142.1431995042084
54753,201908,건강/의료용품,건강관리용품,30,M,서울,구로구,67.40060477187322
54757,201908,건강/의료용품,건강관리용품,30,all,서울,관악구,85.21368942050573
54761,201908,건강/의료용품,건강관리용품,30,all,서울,동작구,174.82812258008042
54764,201908,식품,가공식품,30,F,서울,구로구,104.43977987586071
54766,201908,식품,가공식품,30,F,서울,동작구,30.295158376207727
54769,201908,식품,가공식품,30,M,서울,강서구,105.95513976902828
54770,201908,식품,가공식품,30,M,서울,금천구,170.6916898474665
54774,201908,식품,가공식품,30,M,서울,영등포구,114.94942730273172
54781,201908,식품,가공식품,30,all,서울,동작구,34.242600339731304
54787,201908,식품,기호식품,30,F,서울,강서구,95.05269071453152
54790,201908,식품,기호식품,30,F,서울,영등포구,85.9542119304253
54794,201908,식품,기호식품,30,M,서울,강서구,112.75881761643292
54795,201908,식품,기호식품,30,M,서울,관악구,94.50540116477976
54799,201908,식품,기호식품,30,all,서울,강서구,99.87111083813187
54800,201908,식품,기호식품,30,all,서울,금천구,129.90376988008458
54803,201908,식품,기호식품,30,all,서울,양천구,110.0561210356737
54804,201908,식품,기호식품,30,all,서울,영등포구,83.46336456193141
54806,201908,식품,담배,30,F,서울,관악구,160.10740387069936
54815,201908,식품,담배,30,M,서울,강서구,147.72243978704896
54816,201908,식품,담배,30,M,서울,구로구,175.40700016588073
54819,201908,식품,담배,30,M,서울,영등포구,163.24010539791774
54825,201908,식품,담배,30,all,서울,양천구,135.18232856527982
54829,201908,식품,빙과류,30,F,서울,금천구,224.5560081620111
54838,201908,식품,빙과류,30,all,서울,강서구,142.64269570157782
54839,201908,식품,빙과류,30,all,서울,금천구,222.65190112437944
54843,201908,식품,빵류,30,F,서울,강서구,86.47285367088955
54846,201908,식품,빵류,30,M,서울,관악구,81.71098189100826
54850,201908,식품,빵류,30,M,서울,양천구,118.26428713929786
54851,201908,식품,빵류,30,M,서울,영등포구,114.60632962336369
