,기간,업종대분류,업종소분류,연령,성별,시도,시군구,소비지수
50447,201907,식품,빵류,60,M,서울,서초구,122.9966865335894
50453,201907,식품,신선식품,60,F,서울,강남구,100.20860886600504
50454,201907,식품,신선식품,60,F,서울,서초구,98.36598665184395
50456,201907,식품,신선식품,60,F,서울,송파구,100.43531935919054
50461,201907,식품,신선식품,60,M,서울,강동구,113.66011076675396
50475,201907,식품,유제품류,60,F,서울,강동구,98.14383791307527
50481,201907,식품,유제품류,60,F,서울,서초구,106.76576834308615
50485,201907,식품,유제품류,60,M,서울,강남구,93.63791024216768
50486,201907,식품,유제품류,60,M,서울,강동구,127.92872864917992
50496,201907,식품,유제품류,60,all,서울,서초구,107.83777482094955
50498,201907,식품,유제품류,60,all,서울,송파구,107.31647311627556
50505,201907,식품,음료,60,F,서울,송파구,105.80718048285108
50511,201907,식품,음료,60,M,서울,강동구,147.02563502282567
50515,201907,식품,음료,60,M,서울,서초구,101.76290337271357
50516,201907,식품,음료,60,all,서울,강동구,114.37764401134471
50519,201907,식품,음료,60,all,서울,서초구,100.18726287206137
50523,201907,식품,제과류,60,F,서울,강남구,89.1081103482741
50524,201907,식품,제과류,60,F,서울,강동구,72.49552511209147
50527,201907,식품,제과류,60,F,서울,송파구,91.21554446935544
50531,201907,식품,제과류,60,M,서울,강남구,81.79321501211567
50536,201907,식품,제과류,60,M,서울,서초구,83.48754057993945
50544,201907,식품,제과류,60,all,서울,서초구,89.26378158075386
50552,201907,식품,주류,60,F,서울,서초구,102.01372030426631
50559,201907,식품,주류,60,M,서울,서초구,103.82370237416364
50582,201907,일용품,생활용품,60,all,서울,강남구,90.371985178391
50583,201907,일용품,생활용품,60,all,서울,강동구,104.35246742102848
50590,201907,일용품,애완동물용품,60,F,서울,강동구,366.0845477538239
50595,201907,일용품,애완동물용품,60,F,서울,송파구,83.98557908069131
50605,201907,일용품,애완동물용품,60,all,서울,강동구,236.82943391567383
50615,201907,화장품,바디/헤어용품,60,M,서울,강남구,80.67881306847336
50621,201907,화장품,바디/헤어용품,60,all,서울,송파구,91.84577921293643
50623,201907,화장품,뷰티소품,60,F,서울,강남구,112.66506376573184
50627,201907,화장품,뷰티소품,60,F,서울,송파구,67.13309018945758
50633,201907,화장품,뷰티소품,60,M,서울,송파구,59.426931706779264
50651,201907,화장품,화장품,60,M,서울,강동구,56.66215759215421
50655,201907,화장품,화장품,60,M,서울,서초구,40.364326391511824
50656,201907,화장품,화장품,60,M,서울,송파구,70.45519787589318
50663,201907,건강/의료용품,건강관리용품,60,F,서울,강남구,96.98296188618404
50665,201907,건강/의료용품,건강관리용품,60,F,서울,서초구,184.6928822766837
50680,201907,건강/의료용품,건강관리용품,60,all,서울,서초구,166.42743788341744
50686,201907,식품,가공식품,60,F,서울,송파구,101.79199829352648
50695,201907,식품,가공식품,60,all,서울,송파구,100.27717441972128
50710,201907,식품,기호식품,60,M,서울,송파구,63.1389035589042
50713,201907,식품,기호식품,60,all,서울,강남구,63.20576873753252
50718,201907,식품,기호식품,60,all,서울,서초구,88.60689669114576
50727,201907,식품,담배,60,F,서울,서초구,156.45267657622182
50730,201907,식품,담배,60,M,서울,강동구,182.7323251906424
50733,201907,식품,담배,60,M,서울,서초구,133.54823417871532
50734,201907,식품,담배,60,M,서울,송파구,123.75122056459608
50735,201907,식품,담배,60,all,서울,강남구,159.7418648944361
50746,201907,식품,빙과류,60,M,서울,서초구,157.7543982375276
50754,201907,식품,빵류,60,F,서울,강남구,93.03254266364996
50755,201907,식품,빵류,60,F,서울,강동구,95.5925183244586
50764,201907,식품,빵류,60,M,서울,강동구,87.68525706389994
50775,201907,식품,빵류,60,all,서울,송파구,94.47290003182195
50789,201907,식품,신선식품,60,M,서울,서초구,111.29119476255792
50792,201907,식품,신선식품,60,all,서울,강남구,99.96893145610235
50800,201907,식품,유제품류,60,F,서울,강남구,97.71276878024644
50809,201907,식품,유제품류,60,all,서울,강동구,103.10331750270329
50812,201907,식품,음료,60,F,서울,강남구,88.87213169669691
50813,201907,식품,음료,60,F,서울,강동구,103.883417672185
50817,201907,식품,음료,60,M,서울,강남구,102.38539199106808
50832,201907,식품,제과류,60,F,서울,서초구,90.98444086736393
50839,201907,식품,제과류,60,all,서울,강남구,87.1573259004697
50840,201907,식품,제과류,60,all,서울,강동구,73.4937040946176
50844,201907,식품,제과류,60,all,서울,송파구,88.41742896347702
50862,201907,일용품,생활용품,60,F,서울,강남구,89.11626255020235
50864,201907,일용품,생활용품,60,F,서울,서초구,103.23465765282324
50866,201907,일용품,생활용품,60,F,서울,송파구,110.2683810705568
50868,201907,일용품,생활용품,60,M,서울,강동구,122.785271905297
50879,201907,일용품,애완동물용품,60,F,서울,강남구,75.16698651372562
50888,201907,일용품,애완동물용품,60,all,서울,강남구,81.63600934423322
50898,201907,화장품,기타화장품,60,F,서울,송파구,124.44444444444444
50901,201907,화장품,기타화장품,60,M,서울,송파구,109.0909090909091
50902,201907,화장품,바디/헤어용품,60,F,서울,강남구,68.07524661481474
50903,201907,화장품,바디/헤어용품,60,F,서울,강동구,103.70173191142463
50906,201907,화장품,바디/헤어용품,60,M,서울,강동구,17.433740548697287
50912,201907,화장품,뷰티소품,60,F,서울,강동구,150.98730862940468
50917,201907,화장품,뷰티소품,60,F,서울,서초구,129.58792866197135
50920,201907,화장품,뷰티소품,60,M,서울,강남구,44.041172040311295
50924,201907,화장품,뷰티소품,60,M,서울,서초구,78.40551703232163
50931,201907,화장품,화장품,60,F,서울,강남구,54.60269934112871
50932,201907,화장품,화장품,60,F,서울,강동구,0.0
50937,201907,화장품,화장품,60,F,서울,송파구,91.53663905162998
50948,201907,화장품,화장품,60,all,서울,서초구,54.643701740953645
50950,201907,화장품,화장품,60,all,서울,송파구,86.97716566164118
50960,201907,건강/의료용품,건강관리용품,60,M,서울,강동구,50.46599649993895
50964,201907,건강/의료용품,건강관리용품,60,M,서울,송파구,55.80417978523306
50971,201907,식품,가공식품,60,M,서울,강남구,91.58220412406712
50974,201907,식품,가공식품,60,all,서울,강동구,90.24079950233627
50984,201907,식품,기호식품,60,F,서울,강남구,60.23091117454068
50991,201907,식품,기호식품,60,M,서울,강동구,147.45590430134325
50999,201907,식품,기호식품,60,all,서울,강동구,101.98776097821829
51005,201907,식품,담배,60,F,서울,강남구,154.24168253104884
51018,201907,식품,담배,60,all,서울,강동구,159.453358550424
51026,201907,식품,담배,60,all,서울,서초구,145.59841049552202
51032,201907,식품,빙과류,60,F,서울,강남구,149.37657588606766
51045,201907,식품,빙과류,60,M,서울,송파구,165.965289687451
51049,201907,식품,빙과류,60,all,서울,강남구,147.46753550925322
51054,201907,식품,빙과류,60,all,서울,서초구,162.7130272119494
51062,201907,식품,빵류,60,F,서울,송파구,96.134888226959
51072,201907,식품,빵류,60,all,서울,강남구,87.45792934968438
51075,201907,식품,빵류,60,all,서울,서초구,110.35806437655731
51078,201907,식품,신선식품,60,F,서울,강동구,95.10907448270063
51084,201907,식품,신선식품,60,M,서울,강남구,99.01849762845156
51088,201907,식품,신선식품,60,M,서울,송파구,93.87597650820491
51093,201907,식품,신선식품,60,all,서울,강동구,98.63888303745328
51097,201907,식품,신선식품,60,all,서울,서초구,101.10507114637305
51098,201907,식품,신선식품,60,all,서울,송파구,98.81603085572304
51132,201907,식품,음료,60,M,서울,송파구,93.87301620991501
51149,201907,식품,제과류,60,M,서울,강동구,76.45261862922605
51163,201907,식품,주류,60,F,서울,강동구,101.7108448771876
51168,201907,식품,주류,60,F,서울,송파구,86.08474140154374
51172,201907,식품,주류,60,M,서울,송파구,80.29210691729844
51175,201907,식품,주류,60,all,서울,강남구,92.69566761439678
51176,201907,식품,주류,60,all,서울,강동구,97.92568657066346
51180,201907,식품,주류,60,all,서울,서초구,102.59904018692714
51181,201907,식품,주류,60,all,서울,송파구,83.9576255034212
51193,201907,일용품,생활용품,60,M,서울,서초구,121.68208501808441
51194,201907,일용품,생활용품,60,M,서울,송파구,98.64902978446469
51203,201907,일용품,생활용품,60,all,서울,서초구,107.47457576242027
51204,201907,일용품,생활용품,60,all,서울,송파구,107.11682519733685
51213,201907,일용품,애완동물용품,60,M,서울,강남구,98.72566897846872
51222,201907,일용품,애완동물용품,60,all,서울,송파구,82.00634898350687
51230,201907,화장품,바디/헤어용품,60,F,서울,서초구,104.1108986214387
51232,201907,화장품,바디/헤어용품,60,F,서울,송파구,97.4819837091004
51241,201907,화장품,바디/헤어용품,60,M,서울,송파구,77.43875698902639
51246,201907,화장품,바디/헤어용품,60,all,서울,강남구,71.18857727981194
51247,201907,화장품,바디/헤어용품,60,all,서울,강동구,77.68431632468295
51253,201907,화장품,바디/헤어용품,60,all,서울,서초구,109.84688015984024
51271,201907,화장품,뷰티소품,60,all,서울,서초구,118.75933611067316
51272,201907,화장품,뷰티소품,60,all,서울,송파구,65.29195870922379
51280,201907,화장품,화장품,60,M,서울,강남구,45.86584177683712
51288,201907,화장품,화장품,60,all,서울,강남구,52.28871562475602
51307,201907,건강/의료용품,건강관리용품,all,M,서울,서초구,99.94891644465258
51312,201907,식품,가공식품,all,F,서울,강동구,102.28783221788211
51316,201907,식품,가공식품,all,F,서울,송파구,100.3325256926942
51319,201907,식품,가공식품,all,M,서울,강남구,93.74023495290692
51332,201907,식품,가공식품,all,all,서울,서초구,97.10755167651176
51339,201907,식품,기호식품,all,F,서울,강남구,74.01919168008645
51342,201907,식품,기호식품,all,F,서울,서초구,87.5314786774827
51349,201907,식품,기호식품,all,M,서울,서초구,100.76453433416764
51351,201907,식품,기호식품,all,M,서울,송파구,66.15386986098558
51355,201907,식품,기호식품,all,all,서울,강남구,74.785572658467
51360,201907,식품,기호식품,all,all,서울,송파구,79.17798901023897
51364,201907,식품,담배,all,F,서울,강남구,159.06172679997502
51365,201907,식품,담배,all,F,서울,강동구,163.5240755451913
51376,201907,식품,담배,all,M,서울,송파구,126.65158481497072
51384,201907,식품,담배,all,all,서울,서초구,160.25052178514946
51386,201907,식품,담배,all,all,서울,송파구,115.88139199416322
51390,201907,식품,빙과류,all,F,서울,강동구,139.29677797745572
51394,201907,식품,빙과류,all,F,서울,서초구,132.98899021131612
51411,201907,식품,빙과류,all,all,서울,서초구,131.86368297576212
51416,201907,식품,빵류,all,F,서울,서초구,106.1752486289623
51422,201907,식품,빵류,all,all,서울,서초구,107.16448143722964
51427,201907,식품,신선식품,all,F,서울,강남구,98.250635886342
51428,201907,식품,신선식품,all,F,서울,강동구,96.8745601012578
51436,201907,식품,신선식품,all,M,서울,강동구,99.17732200804392
51457,201907,식품,유제품류,all,M,서울,강동구,93.32113284936511
51463,201907,식품,유제품류,all,all,서울,강동구,99.68266361458792
51476,201907,식품,음료,all,M,서울,강동구,117.24808616733095
51481,201907,식품,음료,all,all,서울,강남구,98.36553546211904
51493,201907,식품,제과류,all,F,서울,송파구,86.76529247158533
51495,201907,식품,제과류,all,M,서울,강남구,83.36030267769233
51499,201907,식품,제과류,all,M,서울,송파구,92.0372329732828
51501,201907,식품,제과류,all,all,서울,강동구,88.81702619029865
51512,201907,식품,주류,all,M,서울,강동구,97.48722772143309
51519,201907,식품,주류,all,all,서울,송파구,90.84668873408393
51529,201907,일용품,생활용품,all,M,서울,강동구,95.58985073349386
51534,201907,일용품,생활용품,all,M,서울,서초구,110.99081110278965
51538,201907,일용품,생활용품,all,all,서울,강동구,97.50159616059813
51540,201907,일용품,생활용품,all,all,서울,송파구,101.45389088996359
51545,201907,일용품,애완동물용품,all,F,서울,서초구,101.70382663261928
51561,201907,화장품,바디/헤어용품,all,F,서울,서초구,101.33464233025559
51571,201907,화장품,바디/헤어용품,all,all,서울,서초구,99.46259962988688
51577,201907,화장품,뷰티소품,all,F,서울,서초구,105.50171416678393
51582,201907,화장품,뷰티소품,all,M,서울,강동구,98.61737317581655
51587,201907,화장품,뷰티소품,all,M,서울,서초구,96.92142785023044
51594,201907,화장품,뷰티소품,all,all,서울,서초구,103.586469882368
51598,201907,화장품,화장품,all,F,서울,강동구,55.88058886125796
51602,201907,화장품,화장품,all,F,서울,서초구,39.245183005122534
51613,201907,화장품,화장품,all,M,서울,서초구,20.584736772381973
51628,201907,건강/의료용품,건강관리용품,all,F,서울,서초구,98.31032168688614
51631,201907,건강/의료용품,건강관리용품,all,M,서울,강남구,127.93741835941185
51664,201907,식품,가공식품,all,all,서울,송파구,99.62896297985634
51667,201907,식품,기호식품,all,F,서울,강동구,92.72548303136969
51672,201907,식품,기호식품,all,F,서울,송파구,85.05334024782707
51684,201907,식품,기호식품,all,all,서울,서초구,91.11224116096926
